id,category,link
1351,PULL-REQUEST,https://github.com/fuergaosi233/wechat-chatgpt/pull/781
1357,PULL-REQUEST,https://github.com/jackmcguire1/alexa-chatgpt/pull/1
1360,PULL-REQUEST,https://github.com/chathub-dev/chathub/pull/172
1361,PULL-REQUEST,https://github.com/chathub-dev/chathub/pull/173
1363,PULL-REQUEST,https://github.com/askrella/whatsapp-chatgpt/pull/168
1364,PULL-REQUEST,https://github.com/meganetaaan/stack-chan/pull/151
1369,PULL-REQUEST,https://github.com/iotexproject/iotex-core/pull/3830
1371,PULL-REQUEST,https://github.com/iotexproject/iotex-core/pull/3832
1376,PULL-REQUEST,https://github.com/iotexproject/iotex-core/pull/3836
1377,PULL-REQUEST,https://github.com/sigoden/aichat/pull/102
1379,PULL-REQUEST,https://github.com/sturdy-dev/codereview.gpt/pull/14
1380,PULL-REQUEST,https://github.com/jbangdev/jbang/pull/1603
1381,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/24
1382,PULL-REQUEST,https://github.com/antoinejaussoin/retro-board/pull/512
1383,PULL-REQUEST,https://github.com/go-go-golems/geppetto/pull/49
1384,PULL-REQUEST,https://github.com/yihong0618/bilingual_book_maker/pull/213
1386,PULL-REQUEST,https://github.com/not-poma/lazyshell/pull/8
1388,PULL-REQUEST,https://github.com/robusta-dev/kubernetes-chatgpt-bot/pull/12
1389,PULL-REQUEST,https://github.com/logto-io/logto/pull/3639
1390,PULL-REQUEST,https://github.com/logto-io/logto/pull/3641
1394,PULL-REQUEST,https://github.com/artsy/force/pull/12178
1398,PULL-REQUEST,https://github.com/dolthub/dolt/pull/5677
1401,PULL-REQUEST,https://github.com/anse-app/chatgpt-demo/pull/340
1402,PULL-REQUEST,https://github.com/openai/openai-cookbook/pull/315
1404,PULL-REQUEST,https://github.com/contentful/apps/pull/3057
1405,PULL-REQUEST,https://github.com/sturdy-dev/codereview.gpt/pull/20
1407,PULL-REQUEST,https://github.com/luffy-xu/huskygpt/pull/21
1410,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/25
1413,PULL-REQUEST,https://github.com/timkmecl/chatgpt-vscode/pull/24
1414,PULL-REQUEST,https://github.com/timkmecl/chatgpt-vscode/pull/25
1416,PULL-REQUEST,https://github.com/thechangelog/transcripts/pull/1130
1420,PULL-REQUEST,https://github.com/harness/harness-core/pull/46351
1421,PULL-REQUEST,https://github.com/chronark/highstorm/pull/10
1424,PULL-REQUEST,https://github.com/scala-works/scala-works/pull/17
1425,PULL-REQUEST,https://github.com/woocommerce/woocommerce/pull/37716
1427,PULL-REQUEST,https://github.com/openai/plugins-quickstart/pull/8
1430,PULL-REQUEST,https://github.com/raycast/extensions/pull/5962
1435,PULL-REQUEST,https://github.com/reorx/awesome-chatgpt-api/pull/55
1443,PULL-REQUEST,https://github.com/yihong0618/duolingo_remember/pull/5
1445,PULL-REQUEST,https://github.com/vanus-labs/vanus-connect/pull/349
1446,PULL-REQUEST,https://github.com/whoiskatrin/chart-gpt/pull/33
1454,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/30
1456,PULL-REQUEST,https://github.com/raycast/extensions/pull/6322
1457,PULL-REQUEST,https://github.com/spytrap-org/spytrap-adb/pull/28
1460,PULL-REQUEST,https://github.com/reorx/awesome-chatgpt-api/pull/59
1461,PULL-REQUEST,https://github.com/exercism/website/pull/5370
1462,PULL-REQUEST,https://github.com/efdevcon/streameth/pull/24
1464,PULL-REQUEST,https://github.com/seratch/chatgpt-on-deno/pull/1
1466,PULL-REQUEST,https://github.com/elastic/kibana/pull/157117
1471,PULL-REQUEST,https://github.com/ingyamilmolinar/doctorgpt/pull/20
1473,PULL-REQUEST,https://github.com/odoo/odoo/pull/121021
1476,PULL-REQUEST,https://github.com/growthbook/growthbook/pull/1283
1477,PULL-REQUEST,https://github.com/ryuseisan/auto-chatgpt/pull/24
1478,PULL-REQUEST,https://github.com/angular/angular/pull/50317
1479,PULL-REQUEST,https://github.com/ynnadkrap/balldontlie/pull/120
1480,PULL-REQUEST,https://github.com/databricks/databricks-sql-python/pull/129
1482,PULL-REQUEST,https://github.com/owid/owid-grapher/pull/2236
1483,PULL-REQUEST,https://github.com/windingwind/zotero-pdf-translate/pull/469
1488,PULL-REQUEST,https://github.com/matrixorigin/matrixone/pull/9685
1490,PULL-REQUEST,https://github.com/concrete-utopia/utopia/pull/3744
1493,PULL-REQUEST,https://github.com/georgia-tech-db/eva/pull/801
1494,PULL-REQUEST,https://github.com/fleece-the-flock/cuttlefish/pull/33
1498,PULL-REQUEST,https://github.com/sobelio/llm-chain/pull/153
1499,PULL-REQUEST,https://github.com/solita/solita.github.com/pull/497
1501,PULL-REQUEST,https://github.com/deepset-ai/haystack/pull/5116
